username,followers,bio,shortcode,caption,likesCount,commentsCount,viewCount,videoUrl,timestamp
nadiabennt,359555,"Spanish 🛫 Miami
Vet Student | @univmiami 
23",DdPo2GKozJ6,Which one looks better on me ?,2867,71,85280,https://scontent-arn2-1.cdninstagram.com/o1/v/t16/f2/m84/AQOCnbme60PsB3_34l5ccnPyXoUZ8toKynOnLr1ieiJFvQyenABvFwg12QW20EMnnZNPqATB6kcIIicYXVKc3gql2N9YZn4652mC-D0.mp4?_nc_cat=111&_nc_sid=5e9851&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_ohc=R1pGOHsQI70Q7kNvwHqXS0c&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NDM2NzA2NzQwMDIwOTY1NCwiYXNzZXRfYWdlX2RheXMiOjgsInZpX3VzZWNhc2VfaWQiOjEwODI3LCJkdXJhdGlvbl9zIjoyNCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=f7d2576ef0963897&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC81RDQzNTgwOTNGRDAyNjgwNDYwQUIyQ0IzMEFGQzc4RF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0NENEJEQ0FGQzRFOTZGMTgyMTk3RDQ0RUVCRUMzMkE3X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbsk8zR4_TBDxUCKAJDMywXQDgQ5WBBiTcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZZapAQA&_nc_gid=wx_qkN2rksywAQwL4ifpyQ&_nc_ss=7a3ba&_nc_zt=28&oh=00_AQIwH2xwRYdst51NEaFxXnoa141kzjJCaq5qF1icrbcj3Q&oe=6AB2E385,1789341601
nadiabennt,359555,"Spanish 🛫 Miami
Vet Student | @univmiami 
23",DdPd6IuiACU,"If it wasn't him, it was his clone",4569,116,273036,https://scontent-arn2-1.cdninstagram.com/o1/v/t2/f2/m86/AQPPadCp6v6ZDObOgoH8zo4cOix7YuT5ArKqJEzeVFl2i_-sFkcTeSag4TYvFuBV20yyAaeY0Eu6D8LDe0HSPk8JWwxzmur3dZTsjlA.mp4?_nc_cat=111&_nc_sid=5e9851&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_ohc=E6Ys8FjQnYIQ7kNvwHpiSMb&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5MDg2ODExMDc1NTE0MDQsImFzc2V0X2FnZV9kYXlzIjo3LCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6OCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=15b94c7321f73597&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80RDQwN0NGOUQ5RjgwQTUwMUY1QjgzODRGM0VDNDlBMl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzVGNENDMzI1Njk4Q0Q5REM5ODg0QTU0M0Y4ODdBREEzX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbY0v38t_bPPxUCKAJDMywXQCAQ5WBBiTcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=wx_qkN2rksywAQwL4ifpyQ&_nc_ss=7a3ba&_nc_zt=28&oh=00_AQIUGQTM90alx1_LtCjof7TfabVpWJttURkfcJxKh7Rk4Q&oe=6AB2C530,1789332935
nadiabennt,359555,"Spanish 🛫 Miami
Vet Student | @univmiami 
23",DdPIKl_Iiwd,"Red, maroon, or blue ?",694,21,36380,https://scontent-arn2-1.cdninstagram.com/o1/v/t16/f2/m84/AQPNlbPbu7lQQqZZuE-0fbA3NwK1u4UaifOUew9d0SLUmQaZ8Dl3hjPl3y16jJAsYuld4TsQtxo3KVny_hGhuiPNgrIULM5vbjYhjKg.mp4?_nc_cat=100&_nc_sid=5e9851&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_ohc=1ZKeR2Vn__IQ7kNvwEhS8yp&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTEwODAyMTI1NDkwODIyNCwiYXNzZXRfYWdlX2RheXMiOjgsInZpX3VzZWNhc2VfaWQiOjEwODI3LCJkdXJhdGlvbl9zIjoyNSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=1a4215b69de753d6&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC80RjQyMjRBMTdBQThENjM4QjcwRjQzNzJGMEIwODZCOF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0JDNEI5OUU2NkZDMkUxMkY1NzNEMTY2MzRBM0YwMkI4X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaApevUqe_3AxUCKAJDMywXQDlEGJN0vGoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZZapAQA&_nc_gid=wx_qkN2rksywAQwL4ifpyQ&_nc_ss=7a3ba&_nc_zt=28&oh=00_AQKKQkoepCnwDAzWeKSFQAuTFCbZ4YAy8wPPyh8MGemPQQ&oe=6AB2CDA0,1789321513
nadiabennt,359555,"Spanish 🛫 Miami
Vet Student | @univmiami 
23",DdNIBXuDhZs,:),2242,82,89575,https://scontent-arn2-1.cdninstagram.com/o1/v/t2/f2/m86/AQPZ49s-Ort1hlXlW6EJ7BWymrE-etNOkHAdcOrRSaofDXvmx1n7ASxI4DLvxvVRpgpJzs3Ifx04IfrxGzMex_io-iLFkNeBAADaGes.mp4?_nc_cat=102&_nc_sid=5e9851&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_ohc=wj25FV7Wp6cQ7kNvwEBsM8m&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5MDg1MjQ3NzQ1NTE0MDQsImFzc2V0X2FnZV9kYXlzIjo4LCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6MTIsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=7870cc3cfc88484f&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CQzQxRkYxMDkyNUJEMzU5MjlDRjk4Q0IxRTBFMDQ5Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzg2NDgyNzcxQzUxRjc2NDJFQzY5RkMxRjQ4RjdCMTgxX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbYvZuaq-3PPxUCKAJDMywXQCnqfvnbItEYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=wx_qkN2rksywAQwL4ifpyQ&_nc_ss=7a3ba&_nc_zt=28&oh=00_AQJOePAXAS7T4S-30h5vhbHWlmuvLfsdPNWkahA-orrYSw&oe=6AB2E1CF,1789254361
nadiabennt,359555,"Spanish 🛫 Miami
Vet Student | @univmiami 
23",DdM9Z5jHEWl,"I'm right, aren't I?",554,61,34610,https://scontent-arn2-1.cdninstagram.com/o1/v/t2/f2/m86/AQM8X_gio0acKNWhjl6XLUpfhghMHBNPoxzthMoxubsDJe6PzmV-Pw_yI12dUaSSsfEskcK9PUb3VdzZp-IGxIYIrPfP-TzSYjVNapk.mp4?_nc_cat=100&_nc_sid=5e9851&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_ohc=LDlfGL1tD0kQ7kNvwEjgY-Q&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5MDg1MTEyNDQ1NTE0MDQsImFzc2V0X2FnZV9kYXlzIjo4LCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6MTEsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=e5f32946246b4994&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83MzQ3MDY2RjMxQzI2OEUxNjZGNTBFQjI2RjlGQTNCRF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0I4NEJCNTU2QTYwRjQ5RjVBOUMzQjAyMDdDMUU5OThCX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbYk4CzxuzPPxUCKAJDMywXQCYzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=wx_qkN2rksywAQwL4ifpyQ&_nc_ss=7a3ba&_nc_zt=28&oh=00_AQL_vQelo9dI74K0M9HNfVbaVMAXP05s22u-wBFk_D8NgQ&oe=6AB2D031,1789248786
nadiabennt,359555,"Spanish 🛫 Miami
Vet Student | @univmiami 
23",DdMu8-3ALFb,ready to be your teacher,3957,72,160412,https://scontent-arn2-1.cdninstagram.com/o1/v/t2/f2/m86/AQPcKFmiVnlBPDOWFUnWXd23GUuVIMVo-3D0jND1hCIloIUXgKpKlrk968edOSk0GZ_mhrRTse7i_RlksLcmoiy4MsiBcau1ag0vMRo.mp4?_nc_cat=101&_nc_sid=5e9851&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_ohc=FI91DwbN40QQ7kNvwFv2-8T&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5MDg0OTA4MTE1NTE0MDQsImFzc2V0X2FnZV9kYXlzIjo4LCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6MTMsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=6b1b1a8106f906de&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80QzREQjUyREQ1REE5NUFBNzMyN0QxMUE0Q0UyNTdCQl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0RGNDg2QTlGMjNBRDM5QzU3QjFGNzc3Q0JEREIzQzk2X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbYusmUruvPPxUCKAJDMywXQCozMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=29cFxghdMXD-e9UtUDhIFQ&_nc_ss=7a3ba&_nc_zt=28&oh=00_AQIOegAICHDYJ6QUQRZyJ3Ni0cZr6rROPE_rRErFEb1eTw&oe=6AB2DB52,1789241207
nadiabennt,359555,"Spanish 🛫 Miami
Vet Student | @univmiami 
23",DdKjQbcDass,This stuff help me relax,1663,44,63291,https://scontent-arn2-1.cdninstagram.com/o1/v/t2/f2/m86/AQNurs2HOBYbAC7HZHVrVlU1180ITcum02N2UIW_AZj32HbpobK2b_r28NuFv9kb-p10YUbE3LwdymEecIDi6YRHuO8_oyzfu0gxELg.mp4?_nc_cat=107&_nc_sid=5e9851&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_ohc=H7fWD45-Sq8Q7kNvwHHdP3O&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5MDgzNTA4OTc1NTE0MDQsImFzc2V0X2FnZV9kYXlzIjo5LCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6MTcsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=5600b8aaf823fe79&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zODQ1MEFFMEQxMDE2NzQ2NzA1MzM2RTM1NzREMTBBNF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzc1NEUyQ0NFNkIyQjc0MUFBQzY3OTk5QzkzNjMzQzlFX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbY4Jfcm-PPPxUCKAJDMywXQDFVP3ztkWgYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=29cFxghdMXD-e9UtUDhIFQ&_nc_ss=7a3ba&_nc_zt=28&oh=00_AQJUXk_04fx3bV6GU3IbeN2MAWNfvsytk-tzmAaDeBjCng&oe=6AB2E054,1789167965
nadiabennt,359555,"Spanish 🛫 Miami
Vet Student | @univmiami 
23",DdKYCXqiUlV,help help a spider,1791,24,84666,https://scontent-arn2-1.cdninstagram.com/o1/v/t2/f2/m86/AQPBlO91SOrML6Sj9bzcxCDyS1ojMTVATx1XhzVNIW0ctxW_QdOEbJNQExJ7zJM_BSDAxA2v595k2_w5nACaPfkcqcVEVGl01ikoQN0.mp4?_nc_cat=110&_nc_sid=5e9851&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_ohc=-uMHyT9Hv1QQ7kNvwHbbQ3r&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5MDgzNDIyODE1NTE0MDQsImFzc2V0X2FnZV9kYXlzIjo5LCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6MTAsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=d498a75103862c94&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yQTQ5MUQyODczMjBDRUQwOTJCNUM3NEI4NDQzNEE5NF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzZDNDFBNEEzRDFCNTdGMDNBNzgzQzNCOTREQTBGM0I4X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbY-KnD2-LPPxUCKAJDMywXQCQzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=29cFxghdMXD-e9UtUDhIFQ&_nc_ss=7a3ba&_nc_zt=28&oh=00_AQJbsB1REDrZraOKaWCNjzswNwKJ9kkCDH0e6bY_orN2oQ&oe=6AB2DCB3,1789162093
nadiabennt,359555,"Spanish 🛫 Miami
Vet Student | @univmiami 
23",DdKGyUyCaSB,I just do things,2478,39,148134,https://scontent-arn2-1.cdninstagram.com/o1/v/t2/f2/m86/AQMJjQVRaxVJusNZO_EwwCq9rsBhIbxF65P5lIgZBS7-IzuXvo7wqJhdcBQImjoHlp8PUJihu5aodi31pkh6dEdFvw22KIpwkZtVKDE.mp4?_nc_cat=107&_nc_sid=5e9851&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_ohc=E7CWut0EkZoQ7kNvwH6UWEL&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5MDgzMjg2NTg1NTE0MDQsImFzc2V0X2FnZV9kYXlzIjo5LCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6MjEsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=6dd63a8852533416&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wQjRBMkY5NDVDNDNEMjYzQThGOUIzQTA1MUYwRTM5MV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0VGNDdDOUJDNkI2OUE3MTU3QTAyRTQ1MTg4M0YwNzg2X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbYibaD9uHPPxUCKAJDMywXQDVEGJN0vGoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=29cFxghdMXD-e9UtUDhIFQ&_nc_ss=7a3ba&_nc_zt=28&oh=00_AQLW5gWFjAdcxkfasYz-pmzHC-CCzQc9j3AFCm9mZUCblg&oe=6AB2C880,1789153040
nadiabennt,359555,"Spanish 🛫 Miami
Vet Student | @univmiami 
23",DdIBY7ajvYB,Miami mami,642,13,27824,https://scontent-arn2-1.cdninstagram.com/o1/v/t2/f2/m86/AQNrgFyECV5tbsBZ6BSqaN4USvMsCwfq8DH7fViZ4ZAPJ8cruZp1F0EEajXM70QbT3eCnOKnIrZJw7CIZYyVPR_dG0mYQT0_ge-6l6g.mp4?_nc_cat=104&_nc_sid=5e9851&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_ohc=DnecuUFixL4Q7kNvwGl2Q2P&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5MDgyMDE0MTk1NTE0MDQsImFzc2V0X2FnZV9kYXlzIjoxMCwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjE0LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=9b411ffc4f62d203&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84RjQzQkFCRjlEMjc2NkYzREFERDJEQjMxOEMzNDE5M192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0JENDM1RkFDODAzNUVBMzZBNkU3MzY2QjRCMUZBNUJEX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbYyu2CwtrPPxUCKAJDMywXQCwzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=29cFxghdMXD-e9UtUDhIFQ&_nc_ss=7a3ba&_nc_zt=28&oh=00_AQIPGJAJ1QmJXShOZrJ-UnxgLxPfj7zZsRXg-Uj8fyC1ag&oe=6AB2CB65,1789083102
nadiabennt,359555,"Spanish 🛫 Miami
Vet Student | @univmiami 
23",DdH1AnpDc7l,white hope,594,12,24237,https://scontent-arn2-1.cdninstagram.com/o1/v/t2/f2/m86/AQOvY6u6DscUX5R1QewWUOvPSk0YTo8xyPM66X7BuM-gZ5IMXVPitTAhCvRMIt5gOKWyQKudb5pCKjXEZGwn4fGw-wRIJkOjiiM7bS8.mp4?_nc_cat=100&_nc_sid=5e9851&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_ohc=DYuY0n_815wQ7kNvwFp6-kz&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5MDgxOTIwNzc1NTE0MDQsImFzc2V0X2FnZV9kYXlzIjoxMCwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjksInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=d4ae5f6b62cd2222&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81QjQxNzEyMjU2N0YzMzIwNUFDRDYxNEI3RjZBQjhBQ192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzczNDhBRkY2QkNDN0M4RUNCM0JDNDZCRjkzNDczOTlEX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbY3NC1_NnPPxUCKAJDMywXQCIzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=29cFxghdMXD-e9UtUDhIFQ&_nc_ss=7a3ba&_nc_zt=28&oh=00_AQKtxqHpqoMvCbjc8KIIYIznLRnu-g9LZ5ZJLP7WJOG_nA&oe=6AB2D4E1,1789076612
nadiabennt,359555,"Spanish 🛫 Miami
Vet Student | @univmiami 
23",DdHoRYHEk_O,save a horse,1046,13,42877,https://scontent-arn2-1.cdninstagram.com/o1/v/t2/f2/m86/AQOzdRqc4fhnmY3Gar_43IfVu-kdJsM_Bxr9Xo2nYYiL-t4xOnJEwV8aQdAXW-yhOoUhHj_eDVUgG1pko8upTJYKE5neaoQdsfdPKxA.mp4?_nc_cat=107&_nc_sid=5e9851&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_ohc=1PTOE7mOK5EQ7kNvwGwDxaT&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5MDgxODI5MTg1NTE0MDQsImFzc2V0X2FnZV9kYXlzIjoxMCwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjExLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=72797c73ad1c768e&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85MzQzNTMzNDcyN0RCOTE3ODc3OURDQjQ4MEMzODlCOV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzkwNDNCMjI1MUU5RUI0ODlGMTdBODk0NjQ3QkI0NEFBX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbY3faWuNnPPxUCKAJDMywXQCYzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=29cFxghdMXD-e9UtUDhIFQ&_nc_ss=7a3ba&_nc_zt=28&oh=00_AQJWOc_lq5imNWN6gc12dmG0LXU6mlmRtlMJJW39tkAM9A&oe=6AB2C4CC,1789069928
nadiabennt,359555,"Spanish 🛫 Miami
Vet Student | @univmiami 
23",DdFjNyHCtUB,You’re a funny old man,794,20,44611,https://scontent-arn2-1.cdninstagram.com/o1/v/t2/f2/m86/AQP29ZKbzhju7i2lX0HZiaUV2KhvFrU88EzBK5mh_XZQV6uVwPojDDb3kZU6PoaCIO85s6H1G_7zLWFbQDm7HjnOV4aCDUY_nMHv_KI.mp4?_nc_cat=105&_nc_sid=5e9851&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_ohc=gH6BZkIpxg4Q7kNvwE6zwZX&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5MDgwNTkwNjM1NTE0MDQsImFzc2V0X2FnZV9kYXlzIjoxMSwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjgsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=6b8abf7cd2c0c0e&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82MjQ4OTI3MUREQkIxOEExNDIwMEMwQjc2RTExODVCNV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0Y2NEI1RTc2N0ZEQTdFREM1NDhDMjYyNzNENzJCOUI5X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbYlsyxndLPPxUCKAJDMywXQCAzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=29cFxghdMXD-e9UtUDhIFQ&_nc_ss=7a3ba&_nc_zt=28&oh=00_AQKom1IvIbK_yhgFb4xrnIoe_yrKMIwDFNynQD-B-_zc1Q&oe=6AB2DDC2,1789000170
